destination_id,date,footfall_count,day_of_week,is_weekend,is_holiday,holiday_name,weather_temp,weather_condition,month
manali,2025-04-11,7341,4,0,0,,9.1,sunny,4
mysore_palace,2025-04-11,7545,4,0,0,,34.7,cloudy,4
kempty_falls,2025-04-11,2549,4,0,0,,35.9,extreme_heat,4
robbers_cave,2025-04-11,2119,4,0,0,,35.3,cloudy,4
taj_mahal,2025-04-12,12597,5,1,0,,31.5,extreme_heat,4
jaipur_city_palace,2025-04-12,13424,5,1,0,,32.3,sunny,4
goa_baga_beach,2025-04-12,12471,5,1,0,,35.5,cloudy,4
kerala_backwaters,2025-04-12,7674,5,1,0,,31.3,cloudy,4
varanasi_ghats,2025-04-12,11079,5,1,0,,33.0,extreme_heat,4
hampi_ruins,2025-04-12,6339,5,1,0,,37.8,sunny,4
manali,2025-04-12,12224,5,1,0,,14.0,sunny,4
mysore_palace,2025-04-12,7208,5,1,0,,32.1,extreme_heat,4
kempty_falls,2025-04-12,4842,5,1,0,,37.1,sunny,4
robbers_cave,2025-04-12,2188,5,1,0,,32.3,extreme_heat,4
taj_mahal,2025-04-13,14263,6,1,0,,36.8,extreme_heat,4
jaipur_city_palace,2025-04-13,9030,6,1,0,,34.6,extreme_heat,4
goa_baga_beach,2025-04-13,16441,6,1,0,,30.6,cloudy,4
kerala_backwaters,2025-04-13,8611,6,1,0,,36.0,sunny,4
varanasi_ghats,2025-04-13,16070,6,1,0,,37.1,cloudy,4
hampi_ruins,2025-04-13,4697,6,1,0,,36.9,extreme_heat,4
manali,2025-04-13,6419,6,1,0,,12.8,rainy,4
mysore_palace,2025-04-13,11266,6,1,0,,31.7,cloudy,4
kempty_falls,2025-04-13,3577,6,1,0,,33.3,rainy,4
robbers_cave,2025-04-13,3598,6,1,0,,33.8,cloudy,4
taj_mahal,2025-04-14,8945,0,0,0,,34.9,extreme_heat,4
jaipur_city_palace,2025-04-14,7542,0,0,0,,34.0,sunny,4
goa_baga_beach,2025-04-14,10776,0,0,0,,32.1,sunny,4
kerala_backwaters,2025-04-14,5407,0,0,0,,35.0,cloudy,4
varanasi_ghats,2025-04-14,6066,0,0,0,,34.8,extreme_heat,4
hampi_ruins,2025-04-14,3220,0,0,0,,32.9,sunny,4
manali,2025-04-14,4864,0,0,0,,10.0,extreme_heat,4
mysore_palace,2025-04-14,4385,0,0,0,,33.2,extreme_heat,4
kempty_falls,2025-04-14,3175,0,0,0,,34.6,cloudy,4
robbers_cave,2025-04-14,2232,0,0,0,,30.5,sunny,4
taj_mahal,2025-04-15,14451,1,0,0,,34.5,sunny,4
jaipur_city_palace,2025-04-15,7428,1,0,0,,31.5,sunny,4
goa_baga_beach,2025-04-15,10108,1,0,0,,30.9,cloudy,4
kerala_backwaters,2025-04-15,4715,1,0,0,,36.6,cloudy,4
varanasi_ghats,2025-04-15,9150,1,0,0,,35.0,cloudy,4
hampi_ruins,2025-04-15,3878,1,0,0,,34.6,cloudy,4
manali,2025-04-15,5567,1,0,0,,11.6,extreme_heat,4
mysore_palace,2025-04-15,5304,1,0,0,,34.4,extreme_heat,4
kempty_falls,2025-04-15,2446,1,0,0,,32.7,extreme_heat,4
robbers_cave,2025-04-15,1420,1,0,0,,33.2,extreme_heat,4
taj_mahal,2025-04-16,12380,2,0,0,,32.1,sunny,4
jaipur_city_palace,2025-04-16,5219,2,0,0,,35.9,rainy,4
goa_baga_beach,2025-04-16,7293,2,0,0,,32.1,extreme_heat,4
kerala_backwaters,2025-04-16,3753,2,0,0,,35.0,extreme_heat,4
varanasi_ghats,2025-04-16,7927,2,0,0,,36.0,extreme_heat,4
hampi_ruins,2025-04-16,3905,2,0,0,,35.5,cloudy,4
manali,2025-04-16,4160,2,0,0,,13.5,extreme_heat,4
mysore_palace,2025-04-16,6064,2,0,0,,31.9,cloudy,4
kempty_falls,2025-04-16,3315,2,0,0,,31.1,sunny,4
robbers_cave,2025-04-16,1697,2,0,0,,32.6,cloudy,4
taj_mahal,2025-04-17,8140,3,0,0,,35.0,extreme_heat,4
jaipur_city_palace,2025-04-17,5350,3,0,0,,34.7,extreme_heat,4
goa_baga_beach,2025-04-17,7132,3,0,0,,29.0,extreme_heat,4
kerala_backwaters,2025-04-17,3784,3,0,0,,33.0,extreme_heat,4
varanasi_ghats,2025-04-17,7482,3,0,0,,35.0,extreme_heat,4
hampi_ruins,2025-04-17,3002,3,0,0,,35.4,extreme_heat,4
manali,2025-04-17,7078,3,0,0,,12.1,cloudy,4
mysore_palace,2025-04-17,8132,3,0,0,,32.2,sunny,4
kempty_falls,2025-04-17,2914,3,0,0,,34.6,sunny,4
robbers_cave,2025-04-17,1452,3,0,0,,29.5,extreme_heat,4
taj_mahal,2025-04-18,7860,4,0,0,,32.8,extreme_heat,4
jaipur_city_palace,2025-04-18,5029,4,0,0,,33.3,extreme_heat,4
goa_baga_beach,2025-04-18,10952,4,0,0,,28.8,sunny,4
kerala_backwaters,2025-04-18,4069,4,0,0,,32.0,extreme_heat,4
varanasi_ghats,2025-04-18,9551,4,0,0,,34.0,sunny,4
hampi_ruins,2025-04-18,3261,4,0,0,,33.2,extreme_heat,4
manali,2025-04-18,6514,4,0,0,,14.9,sunny,4
mysore_palace,2025-04-18,6399,4,0,0,,34.0,sunny,4
kempty_falls,2025-04-18,2257,4,0,0,,30.5,extreme_heat,4
robbers_cave,2025-04-18,1462,4,0,0,,31.0,extreme_heat,4
taj_mahal,2025-04-19,16798,5,1,0,,32.4,sunny,4
jaipur_city_palace,2025-04-19,12537,5,1,0,,30.5,sunny,4
goa_baga_beach,2025-04-19,11029,5,1,0,,32.3,rainy,4
kerala_backwaters,2025-04-19,5405,5,1,0,,35.2,extreme_heat,4
varanasi_ghats,2025-04-19,9486,5,1,0,,34.1,extreme_heat,4
hampi_ruins,2025-04-19,6269,5,1,0,,33.8,sunny,4
manali,2025-04-19,9858,5,1,0,,9.4,cloudy,4
mysore_palace,2025-04-19,10812,5,1,0,,33.6,sunny,4
kempty_falls,2025-04-19,5035,5,1,0,,32.7,cloudy,4
robbers_cave,2025-04-19,2843,5,1,0,,33.0,cloudy,4
taj_mahal,2025-04-20,14049,6,1,0,,32.9,extreme_heat,4
jaipur_city_palace,2025-04-20,9675,6,1,0,,34.0,extreme_heat,4
goa_baga_beach,2025-04-20,16455,6,1,0,,31.8,cloudy,4
kerala_backwaters,2025-04-20,6013,6,1,0,,34.8,extreme_heat,4
varanasi_ghats,2025-04-20,15420,6,1,0,,34.3,sunny,4
hampi_ruins,2025-04-20,6016,6,1,0,,30.4,sunny,4
manali,2025-04-20,10141,6,1,0,,12.6,sunny,4
mysore_palace,2025-04-20,9685,6,1,0,,30.2,extreme_heat,4
kempty_falls,2025-04-20,4062,6,1,0,,33.6,extreme_heat,4
robbers_cave,2025-04-20,2453,6,1,0,,34.0,extreme_heat,4
taj_mahal,2025-04-21,8411,0,0,0,,34.9,extreme_heat,4
jaipur_city_palace,2025-04-21,5517,0,0,0,,33.3,extreme_heat,4
goa_baga_beach,2025-04-21,7900,0,0,0,,35.5,extreme_heat,4
kerala_backwaters,2025-04-21,5620,0,0,0,,34.9,sunny,4
varanasi_ghats,2025-04-21,6357,0,0,0,,32.7,extreme_heat,4
hampi_ruins,2025-04-21,4218,0,0,0,,33.7,sunny,4
manali,2025-04-21,6896,0,0,0,,9.7,sunny,4
mysore_palace,2025-04-21,5859,0,0,0,,34.7,extreme_heat,4
kempty_falls,2025-04-21,2226,0,0,0,,35.6,extreme_heat,4
robbers_cave,2025-04-21,1560,0,0,0,,33.5,extreme_heat,4
taj_mahal,2025-04-22,8966,1,0,0,,36.0,extreme_heat,4
jaipur_city_palace,2025-04-22,5435,1,0,0,,35.6,rainy,4
goa_baga_beach,2025-04-22,9494,1,0,0,,34.2,sunny,4
kerala_backwaters,2025-04-22,4840,1,0,0,,32.6,cloudy,4
varanasi_ghats,2025-04-22,6798,1,0,0,,31.1,extreme_heat,4
hampi_ruins,2025-04-22,3990,1,0,0,,31.3,sunny,4
manali,2025-04-22,4213,1,0,0,,12.4,extreme_heat,4
mysore_palace,2025-04-22,5101,1,0,0,,35.0,extreme_heat,4
kempty_falls,2025-04-22,3443,1,0,0,,33.3,sunny,4
robbers_cave,2025-04-22,1517,1,0,0,,37.2,extreme_heat,4
taj_mahal,2025-04-23,10164,2,0,0,,29.0,sunny,4
jaipur_city_palace,2025-04-23,6255,2,0,0,,38.9,extreme_heat,4
goa_baga_beach,2025-04-23,9834,2,0,0,,35.2,sunny,4
kerala_backwaters,2025-04-23,4956,2,0,0,,32.3,cloudy,4
varanasi_ghats,2025-04-23,8333,2,0,0,,32.4,cloudy,4
hampi_ruins,2025-04-23,2689,2,0,0,,33.3,extreme_heat,4
manali,2025-04-23,4648,2,0,0,,11.0,extreme_heat,4
mysore_palace,2025-04-23,7695,2,0,0,,33.3,sunny,4
kempty_falls,2025-04-23,3444,2,0,0,,31.9,sunny,4
robbers_cave,2025-04-23,1583,2,0,0,,30.4,extreme_heat,4
taj_mahal,2025-04-24,8660,3,0,0,,32.4,extreme_heat,4
jaipur_city_palace,2025-04-24,7796,3,0,0,,31.1,sunny,4
goa_baga_beach,2025-04-24,7024,3,0,0,,36.2,extreme_heat,4
kerala_backwaters,2025-04-24,5242,3,0,0,,36.5,cloudy,4
varanasi_ghats,2025-04-24,8496,3,0,0,,36.2,sunny,4
hampi_ruins,2025-04-24,3967,3,0,0,,31.1,cloudy,4
manali,2025-04-24,3885,3,0,0,,14.1,rainy,4
mysore_palace,2025-04-24,5417,3,0,0,,29.3,extreme_heat,4
kempty_falls,2025-04-24,1943,3,0,0,,34.3,rainy,4
robbers_cave,2025-04-24,2132,3,0,0,,32.4,sunny,4
taj_mahal,2025-04-25,8154,4,0,0,,32.5,extreme_heat,4
jaipur_city_palace,2025-04-25,5585,4,0,0,,33.4,extreme_heat,4
goa_baga_beach,2025-04-25,7237,4,0,0,,30.6,extreme_heat,4
kerala_backwaters,2025-04-25,4146,4,0,0,,31.4,extreme_heat,4
varanasi_ghats,2025-04-25,6335,4,0,0,,34.3,extreme_heat,4
hampi_ruins,2025-04-25,2905,4,0,0,,30.7,extreme_heat,4
manali,2025-04-25,7178,4,0,0,,10.2,sunny,4
mysore_palace,2025-04-25,6840,4,0,0,,30.4,sunny,4
kempty_falls,2025-04-25,3623,4,0,0,,37.1,cloudy,4
robbers_cave,2025-04-25,1276,4,0,0,,34.0,extreme_heat,4
taj_mahal,2025-04-26,11624,5,1,0,,34.7,rainy,4
jaipur_city_palace,2025-04-26,13444,5,1,0,,37.2,sunny,4
goa_baga_beach,2025-04-26,14734,5,1,0,,29.8,sunny,4
kerala_backwaters,2025-04-26,5056,5,1,0,,35.4,rainy,4
varanasi_ghats,2025-04-26,13366,5,1,0,,35.6,sunny,4
hampi_ruins,2025-04-26,6019,5,1,0,,32.6,sunny,4
manali,2025-04-26,7048,5,1,0,,14.8,extreme_heat,4
mysore_palace,2025-04-26,10589,5,1,0,,35.2,sunny,4
kempty_falls,2025-04-26,3600,5,1,0,,34.6,extreme_heat,4
robbers_cave,2025-04-26,2043,5,1,0,,36.9,extreme_heat,4
taj_mahal,2025-04-27,13211,6,1,0,,33.7,extreme_heat,4
jaipur_city_palace,2025-04-27,12711,6,1,0,,37.1,cloudy,4
goa_baga_beach,2025-04-27,10927,6,1,0,,34.5,extreme_heat,4
kerala_backwaters,2025-04-27,8352,6,1,0,,33.8,sunny,4
varanasi_ghats,2025-04-27,14926,6,1,0,,31.9,cloudy,4
hampi_ruins,2025-04-27,7663,6,1,0,,36.0,sunny,4
manali,2025-04-27,11284,6,1,0,,14.2,sunny,4
mysore_palace,2025-04-27,6897,6,1,0,,32.9,rainy,4
kempty_falls,2025-04-27,5138,6,1,0,,33.4,cloudy,4
robbers_cave,2025-04-27,2670,6,1,0,,31.8,extreme_heat,4
taj_mahal,2025-04-28,8819,0,0,0,,34.7,extreme_heat,4
jaipur_city_palace,2025-04-28,4406,0,0,0,,38.4,extreme_heat,4
goa_baga_beach,2025-04-28,9958,0,0,0,,38.3,sunny,4
kerala_backwaters,2025-04-28,3866,0,0,0,,31.7,extreme_heat,4
varanasi_ghats,2025-04-28,6706,0,0,0,,29.9,rainy,4
hampi_ruins,2025-04-28,2803,0,0,0,,32.3,extreme_heat,4
manali,2025-04-28,3970,0,0,0,,11.3,rainy,4
mysore_palace,2025-04-28,6452,0,0,0,,35.0,cloudy,4
kempty_falls,2025-04-28,2180,0,0,0,,32.1,extreme_heat,4
robbers_cave,2025-04-28,1915,0,0,0,,34.4,cloudy,4
taj_mahal,2025-04-29,8384,1,0,0,,31.6,extreme_heat,4
jaipur_city_palace,2025-04-29,8548,1,0,0,,33.7,sunny,4
goa_baga_beach,2025-04-29,6750,1,0,0,,33.1,rainy,4
kerala_backwaters,2025-04-29,5760,1,0,0,,38.1,sunny,4
varanasi_ghats,2025-04-29,10302,1,0,0,,34.3,sunny,4
hampi_ruins,2025-04-29,2780,1,0,0,,34.3,extreme_heat,4
manali,2025-04-29,4983,1,0,0,,10.1,extreme_heat,4
mysore_palace,2025-04-29,6854,1,0,0,,34.4,sunny,4
kempty_falls,2025-04-29,1820,1,0,0,,33.9,rainy,4
robbers_cave,2025-04-29,1316,1,0,0,,31.2,extreme_heat,4
taj_mahal,2025-04-30,8418,2,0,0,,34.6,extreme_heat,4
jaipur_city_palace,2025-04-30,5208,2,0,0,,36.8,rainy,4
goa_baga_beach,2025-04-30,7148,2,0,0,,32.9,extreme_heat,4
kerala_backwaters,2025-04-30,4761,2,0,0,,34.3,cloudy,4
varanasi_ghats,2025-04-30,7326,2,0,0,,36.2,extreme_heat,4
hampi_ruins,2025-04-30,3780,2,0,0,,35.0,sunny,4
manali,2025-04-30,4680,2,0,0,,15.8,extreme_heat,4
mysore_palace,2025-04-30,4878,2,0,0,,34.3,rainy,4
kempty_falls,2025-04-30,3864,2,0,0,,32.7,sunny,4
robbers_cave,2025-04-30,1804,2,0,0,,33.8,sunny,4
taj_mahal,2025-05-01,13443,3,0,1,Summer Vacation,38.3,extreme_heat,5
jaipur_city_palace,2025-05-01,11490,3,0,1,Summer Vacation,34.8,sunny,5
goa_baga_beach,2025-05-01,12496,3,0,1,Summer Vacation,33.1,extreme_heat,5
kerala_backwaters,2025-05-01,6122,3,0,1,Summer Vacation,38.3,extreme_heat,5
varanasi_ghats,2025-05-01,10537,3,0,1,Summer Vacation,40.9,extreme_heat,5
hampi_ruins,2025-05-01,4581,3,0,1,Summer Vacation,40.4,extreme_heat,5
manali,2025-05-01,20242,3,0,1,Summer Vacation,15.3,cloudy,5
mysore_palace,2025-05-01,7036,3,0,1,Summer Vacation,40.7,rainy,5
kempty_falls,2025-05-01,8587,3,0,1,Summer Vacation,36.2,cloudy,5
robbers_cave,2025-05-01,5500,3,0,1,Summer Vacation,39.6,sunny,5
taj_mahal,2025-05-02,20266,4,0,1,Summer Vacation,41.1,cloudy,5
jaipur_city_palace,2025-05-02,9200,4,0,1,Summer Vacation,38.6,rainy,5
goa_baga_beach,2025-05-02,14483,4,0,1,Summer Vacation,34.9,sunny,5
kerala_backwaters,2025-05-02,5426,4,0,1,Summer Vacation,34.9,extreme_heat,5
varanasi_ghats,2025-05-02,12092,4,0,1,Summer Vacation,35.5,cloudy,5
hampi_ruins,2025-05-02,6185,4,0,1,Summer Vacation,36.0,cloudy,5
manali,2025-05-02,18839,4,0,1,Summer Vacation,15.2,sunny,5
mysore_palace,2025-05-02,7133,4,0,1,Summer Vacation,37.9,rainy,5
kempty_falls,2025-05-02,7406,4,0,1,Summer Vacation,36.8,extreme_heat,5
robbers_cave,2025-05-02,5034,4,0,1,Summer Vacation,39.5,cloudy,5
taj_mahal,2025-05-03,24630,5,1,1,Summer Vacation,37.7,cloudy,5
jaipur_city_palace,2025-05-03,18669,5,1,1,Summer Vacation,37.7,sunny,5
goa_baga_beach,2025-05-03,24396,5,1,1,Summer Vacation,32.1,sunny,5
kerala_backwaters,2025-05-03,8744,5,1,1,Summer Vacation,39.7,rainy,5
varanasi_ghats,2025-05-03,24755,5,1,1,Summer Vacation,41.2,cloudy,5
hampi_ruins,2025-05-03,10055,5,1,1,Summer Vacation,40.4,sunny,5
manali,2025-05-03,19727,5,1,1,Summer Vacation,17.4,extreme_heat,5
mysore_palace,2025-05-03,16323,5,1,1,Summer Vacation,36.1,sunny,5
kempty_falls,2025-05-03,11000,5,1,1,Summer Vacation,39.0,cloudy,5
robbers_cave,2025-05-03,5500,5,1,1,Summer Vacation,35.2,cloudy,5
taj_mahal,2025-05-04,29413,6,1,1,Summer Vacation,38.3,sunny,5
jaipur_city_palace,2025-05-04,20548,6,1,1,Summer Vacation,38.7,sunny,5
goa_baga_beach,2025-05-04,22930,6,1,1,Summer Vacation,37.4,cloudy,5
kerala_backwaters,2025-05-04,8227,6,1,1,Summer Vacation,41.7,extreme_heat,5
varanasi_ghats,2025-05-04,19191,6,1,1,Summer Vacation,36.5,cloudy,5
hampi_ruins,2025-05-04,10515,6,1,1,Summer Vacation,37.3,cloudy,5
manali,2025-05-04,20452,6,1,1,Summer Vacation,17.3,extreme_heat,5
mysore_palace,2025-05-04,18171,6,1,1,Summer Vacation,39.8,cloudy,5
kempty_falls,2025-05-04,11000,6,1,1,Summer Vacation,38.8,sunny,5
robbers_cave,2025-05-04,5500,6,1,1,Summer Vacation,41.6,extreme_heat,5
taj_mahal,2025-05-05,18289,0,0,1,Summer Vacation,37.7,sunny,5
jaipur_city_palace,2025-05-05,8816,0,0,1,Summer Vacation,39.3,rainy,5
goa_baga_beach,2025-05-05,15065,0,0,1,Summer Vacation,33.7,sunny,5
kerala_backwaters,2025-05-05,9572,0,0,1,Summer Vacation,36.9,sunny,5
varanasi_ghats,2025-05-05,14047,0,0,1,Summer Vacation,41.9,cloudy,5
hampi_ruins,2025-05-05,5587,0,0,1,Summer Vacation,35.3,cloudy,5
manali,2025-05-05,19124,0,0,1,Summer Vacation,19.3,cloudy,5
mysore_palace,2025-05-05,8485,0,0,1,Summer Vacation,36.3,extreme_heat,5
kempty_falls,2025-05-05,10360,0,0,1,Summer Vacation,40.0,sunny,5
robbers_cave,2025-05-05,4114,0,0,1,Summer Vacation,36.7,rainy,5
taj_mahal,2025-05-06,17491,1,0,1,Summer Vacation,38.7,cloudy,5
jaipur_city_palace,2025-05-06,8125,1,0,1,Summer Vacation,40.0,extreme_heat,5
goa_baga_beach,2025-05-06,9709,1,0,1,Summer Vacation,34.2,extreme_heat,5
kerala_backwaters,2025-05-06,5354,1,0,1,Summer Vacation,40.7,rainy,5
varanasi_ghats,2025-05-06,13611,1,0,1,Summer Vacation,36.8,sunny,5
hampi_ruins,2025-05-06,4740,1,0,1,Summer Vacation,39.4,extreme_heat,5
manali,2025-05-06,11588,1,0,1,Summer Vacation,14.8,extreme_heat,5
mysore_palace,2025-05-06,8362,1,0,1,Summer Vacation,34.8,extreme_heat,5
kempty_falls,2025-05-06,10211,1,0,1,Summer Vacation,38.7,sunny,5
robbers_cave,2025-05-06,4299,1,0,1,Summer Vacation,38.6,extreme_heat,5
taj_mahal,2025-05-07,18836,2,0,1,Summer Vacation,36.1,cloudy,5
jaipur_city_palace,2025-05-07,12887,2,0,1,Summer Vacation,40.9,sunny,5
goa_baga_beach,2025-05-07,13695,2,0,1,Summer Vacation,30.5,cloudy,5
kerala_backwaters,2025-05-07,5657,2,0,1,Summer Vacation,38.7,extreme_heat,5
varanasi_ghats,2025-05-07,15249,2,0,1,Summer Vacation,39.5,sunny,5
hampi_ruins,2025-05-07,4124,2,0,1,Summer Vacation,36.4,extreme_heat,5
manali,2025-05-07,21291,2,0,1,Summer Vacation,15.6,cloudy,5
mysore_palace,2025-05-07,12154,2,0,1,Summer Vacation,37.5,cloudy,5
kempty_falls,2025-05-07,6596,2,0,1,Summer Vacation,38.9,extreme_heat,5
robbers_cave,2025-05-07,4118,2,0,1,Summer Vacation,36.1,extreme_heat,5
taj_mahal,2025-05-08,14455,3,0,1,Summer Vacation,34.5,extreme_heat,5
jaipur_city_palace,2025-05-08,10982,3,0,1,Summer Vacation,38.3,cloudy,5
goa_baga_beach,2025-05-08,10923,3,0,1,Summer Vacation,31.2,extreme_heat,5
kerala_backwaters,2025-05-08,8464,3,0,1,Summer Vacation,34.6,sunny,5
varanasi_ghats,2025-05-08,12731,3,0,1,Summer Vacation,37.1,cloudy,5
hampi_ruins,2025-05-08,4237,3,0,1,Summer Vacation,40.2,rainy,5
manali,2025-05-08,18798,3,0,1,Summer Vacation,16.5,sunny,5
mysore_palace,2025-05-08,8968,3,0,1,Summer Vacation,37.6,extreme_heat,5
kempty_falls,2025-05-08,6773,3,0,1,Summer Vacation,35.6,rainy,5
robbers_cave,2025-05-08,3840,3,0,1,Summer Vacation,41.8,extreme_heat,5
taj_mahal,2025-05-09,14284,4,0,1,Summer Vacation,40.6,extreme_heat,5
jaipur_city_palace,2025-05-09,9175,4,0,1,Summer Vacation,39.6,extreme_heat,5
goa_baga_beach,2025-05-09,10000,4,0,1,Summer Vacation,35.0,rainy,5
kerala_backwaters,2025-05-09,5957,4,0,1,Summer Vacation,34.9,extreme_heat,5
varanasi_ghats,2025-05-09,14829,4,0,1,Summer Vacation,36.2,sunny,5
hampi_ruins,2025-05-09,4694,4,0,1,Summer Vacation,36.9,extreme_heat,5
manali,2025-05-09,14065,4,0,1,Summer Vacation,16.0,rainy,5
mysore_palace,2025-05-09,9244,4,0,1,Summer Vacation,38.0,sunny,5
kempty_falls,2025-05-09,9433,4,0,1,Summer Vacation,40.1,cloudy,5
robbers_cave,2025-05-09,4165,4,0,1,Summer Vacation,39.7,extreme_heat,5
taj_mahal,2025-05-10,29200,5,1,1,Summer Vacation,37.5,sunny,5
jaipur_city_palace,2025-05-10,14740,5,1,1,Summer Vacation,40.8,extreme_heat,5
goa_baga_beach,2025-05-10,18246,5,1,1,Summer Vacation,33.7,rainy,5
kerala_backwaters,2025-05-10,8228,5,1,1,Summer Vacation,41.3,extreme_heat,5
varanasi_ghats,2025-05-10,11325,5,1,1,Summer Vacation,42.4,extreme_heat,5
hampi_ruins,2025-05-10,8600,5,1,1,Summer Vacation,33.7,sunny,5
manali,2025-05-10,24200,5,1,1,Summer Vacation,16.8,cloudy,5
mysore_palace,2025-05-10,11095,5,1,1,Summer Vacation,39.1,extreme_heat,5
kempty_falls,2025-05-10,10424,5,1,1,Summer Vacation,41.1,extreme_heat,5
robbers_cave,2025-05-10,5476,5,1,1,Summer Vacation,36.7,rainy,5
taj_mahal,2025-05-11,27804,6,1,1,Summer Vacation,36.2,cloudy,5
jaipur_city_palace,2025-05-11,13459,6,1,1,Summer Vacation,38.2,rainy,5
goa_baga_beach,2025-05-11,23188,6,1,1,Summer Vacation,35.3,cloudy,5
kerala_backwaters,2025-05-11,12556,6,1,1,Summer Vacation,39.4,sunny,5
varanasi_ghats,2025-05-11,15492,6,1,1,Summer Vacation,39.9,extreme_heat,5
hampi_ruins,2025-05-11,6299,6,1,1,Summer Vacation,39.0,rainy,5
manali,2025-05-11,24200,6,1,1,Summer Vacation,14.9,sunny,5
mysore_palace,2025-05-11,13975,6,1,1,Summer Vacation,40.2,extreme_heat,5
kempty_falls,2025-05-11,11000,6,1,1,Summer Vacation,39.0,cloudy,5
robbers_cave,2025-05-11,5500,6,1,1,Summer Vacation,36.1,extreme_heat,5
taj_mahal,2025-05-12,22165,0,0,1,Summer Vacation,40.0,sunny,5
jaipur_city_palace,2025-05-12,14153,0,0,1,Summer Vacation,36.5,sunny,5
goa_baga_beach,2025-05-12,16389,0,0,1,Summer Vacation,32.5,cloudy,5
kerala_backwaters,2025-05-12,7950,0,0,1,Summer Vacation,37.9,sunny,5
varanasi_ghats,2025-05-12,8980,0,0,1,Summer Vacation,33.3,rainy,5
hampi_ruins,2025-05-12,3884,0,0,1,Summer Vacation,35.8,extreme_heat,5
manali,2025-05-12,17960,0,0,1,Summer Vacation,17.6,cloudy,5
mysore_palace,2025-05-12,8540,0,0,1,Summer Vacation,37.9,extreme_heat,5
kempty_falls,2025-05-12,10157,0,0,1,Summer Vacation,38.4,sunny,5
robbers_cave,2025-05-12,5500,0,0,1,Summer Vacation,36.7,sunny,5
taj_mahal,2025-05-13,13614,1,0,1,Summer Vacation,39.4,extreme_heat,5
jaipur_city_palace,2025-05-13,11389,1,0,1,Summer Vacation,40.5,cloudy,5
goa_baga_beach,2025-05-13,15302,1,0,1,Summer Vacation,30.0,sunny,5
kerala_backwaters,2025-05-13,7572,1,0,1,Summer Vacation,40.9,cloudy,5
varanasi_ghats,2025-05-13,9512,1,0,1,Summer Vacation,36.8,rainy,5
hampi_ruins,2025-05-13,6205,1,0,1,Summer Vacation,35.4,sunny,5
manali,2025-05-13,22014,1,0,1,Summer Vacation,21.0,sunny,5
mysore_palace,2025-05-13,7802,1,0,1,Summer Vacation,40.8,extreme_heat,5
kempty_falls,2025-05-13,9276,1,0,1,Summer Vacation,36.2,cloudy,5
robbers_cave,2025-05-13,5500,1,0,1,Summer Vacation,38.0,sunny,5
taj_mahal,2025-05-14,17889,2,0,1,Summer Vacation,37.5,sunny,5
jaipur_city_palace,2025-05-14,8786,2,0,1,Summer Vacation,37.5,extreme_heat,5
goa_baga_beach,2025-05-14,15979,2,0,1,Summer Vacation,33.0,sunny,5
kerala_backwaters,2025-05-14,5541,2,0,1,Summer Vacation,39.4,rainy,5
varanasi_ghats,2025-05-14,14274,2,0,1,Summer Vacation,37.5,cloudy,5
hampi_ruins,2025-05-14,4356,2,0,1,Summer Vacation,37.7,extreme_heat,5
manali,2025-05-14,12127,2,0,1,Summer Vacation,16.1,rainy,5
mysore_palace,2025-05-14,9206,2,0,1,Summer Vacation,39.5,extreme_heat,5
kempty_falls,2025-05-14,8274,2,0,1,Summer Vacation,36.8,sunny,5
robbers_cave,2025-05-14,5398,2,0,1,Summer Vacation,39.7,sunny,5
taj_mahal,2025-05-15,12383,3,0,1,Summer Vacation,38.7,extreme_heat,5
jaipur_city_palace,2025-05-15,7552,3,0,1,Summer Vacation,37.0,rainy,5
goa_baga_beach,2025-05-15,16723,3,0,1,Summer Vacation,32.9,sunny,5
kerala_backwaters,2025-05-15,6349,3,0,1,Summer Vacation,39.7,extreme_heat,5
varanasi_ghats,2025-05-15,13547,3,0,1,Summer Vacation,36.8,sunny,5
hampi_ruins,2025-05-15,6024,3,0,1,Summer Vacation,38.7,cloudy,5
manali,2025-05-15,17235,3,0,1,Summer Vacation,15.1,sunny,5
mysore_palace,2025-05-15,10543,3,0,1,Summer Vacation,40.9,sunny,5
kempty_falls,2025-05-15,7345,3,0,1,Summer Vacation,36.0,extreme_heat,5
robbers_cave,2025-05-15,4071,3,0,1,Summer Vacation,35.7,extreme_heat,5
taj_mahal,2025-05-16,15027,4,0,1,Summer Vacation,36.1,extreme_heat,5
jaipur_city_palace,2025-05-16,9458,4,0,1,Summer Vacation,35.2,extreme_heat,5
goa_baga_beach,2025-05-16,11834,4,0,1,Summer Vacation,33.4,extreme_heat,5
kerala_backwaters,2025-05-16,5572,4,0,1,Summer Vacation,40.0,extreme_heat,5
varanasi_ghats,2025-05-16,12455,4,0,1,Summer Vacation,37.1,cloudy,5
hampi_ruins,2025-05-16,4311,4,0,1,Summer Vacation,40.7,extreme_heat,5
manali,2025-05-16,22585,4,0,1,Summer Vacation,16.7,sunny,5
mysore_palace,2025-05-16,11218,4,0,1,Summer Vacation,41.1,sunny,5
kempty_falls,2025-05-16,7810,4,0,1,Summer Vacation,39.0,extreme_heat,5
robbers_cave,2025-05-16,4048,4,0,1,Summer Vacation,41.3,extreme_heat,5
taj_mahal,2025-05-17,19418,5,1,1,Summer Vacation,36.5,extreme_heat,5
