hotel_id,destination_id,date,day_of_week,is_weekend,is_holiday,occupancy_pct,avg_price_that_night
h_ker_1,kerala_backwaters,2026-05-05,1,0,0,53.0,25000
h_ker_1,kerala_backwaters,2026-05-06,2,0,0,60.7,25000
h_ker_1,kerala_backwaters,2026-05-07,3,0,0,54.8,25000
h_ker_1,kerala_backwaters,2026-05-08,4,0,0,53.5,25000
h_ker_1,kerala_backwaters,2026-05-09,5,1,0,70.4,25000
h_ker_1,kerala_backwaters,2026-05-10,6,1,0,67.5,25000
h_ker_1,kerala_backwaters,2026-05-11,0,0,0,58.1,25000
h_ker_1,kerala_backwaters,2026-05-12,1,0,0,49.5,25000
h_ker_1,kerala_backwaters,2026-05-13,2,0,0,45.0,25000
h_ker_1,kerala_backwaters,2026-05-14,3,0,0,47.1,25000
h_ker_1,kerala_backwaters,2026-05-15,4,0,0,47.0,25000
h_ker_1,kerala_backwaters,2026-05-16,5,1,0,60.7,25000
h_ker_1,kerala_backwaters,2026-05-17,6,1,0,69.2,25000
h_ker_1,kerala_backwaters,2026-05-18,0,0,0,45.9,25000
h_ker_1,kerala_backwaters,2026-05-19,1,0,0,54.9,25000
h_ker_1,kerala_backwaters,2026-05-20,2,0,0,44.3,25000
h_ker_1,kerala_backwaters,2026-05-21,3,0,0,49.0,25000
h_ker_1,kerala_backwaters,2026-05-22,4,0,0,58.0,25000
h_ker_1,kerala_backwaters,2026-05-23,5,1,0,64.2,25000
h_ker_1,kerala_backwaters,2026-05-24,6,1,0,60.2,25000
h_ker_1,kerala_backwaters,2026-05-25,0,0,0,57.0,25000
h_ker_1,kerala_backwaters,2026-05-26,1,0,0,54.1,25000
h_ker_1,kerala_backwaters,2026-05-27,2,0,0,43.9,25000
h_ker_1,kerala_backwaters,2026-05-28,3,0,0,53.6,25000
h_ker_1,kerala_backwaters,2026-05-29,4,0,0,60.8,25000
h_ker_1,kerala_backwaters,2026-05-30,5,1,0,66.8,25000
h_ker_1,kerala_backwaters,2026-05-31,6,1,0,71.6,25000
h_ker_1,kerala_backwaters,2026-06-01,0,0,0,59.5,25000
h_ker_1,kerala_backwaters,2026-06-02,1,0,0,46.0,25000
h_ker_1,kerala_backwaters,2026-06-03,2,0,0,46.5,25000
h_ker_1,kerala_backwaters,2026-06-04,3,0,0,48.9,25000
h_ker_1,kerala_backwaters,2026-06-05,4,0,0,43.7,25000
h_ker_1,kerala_backwaters,2026-06-06,5,1,0,70.8,25000
h_ker_1,kerala_backwaters,2026-06-07,6,1,0,61.3,25000
h_ker_1,kerala_backwaters,2026-06-08,0,0,0,46.3,25000
h_ker_1,kerala_backwaters,2026-06-09,1,0,0,47.8,25000
h_ker_1,kerala_backwaters,2026-06-10,2,0,0,56.8,25000
h_ker_1,kerala_backwaters,2026-06-11,3,0,0,58.2,25000
h_ker_1,kerala_backwaters,2026-06-12,4,0,0,50.6,25000
h_ker_1,kerala_backwaters,2026-06-13,5,1,0,74.6,25000
h_ker_1,kerala_backwaters,2026-06-14,6,1,0,57.7,25000
h_ker_1,kerala_backwaters,2026-06-15,0,0,0,55.4,25000
h_ker_1,kerala_backwaters,2026-06-16,1,0,0,44.3,25000
h_ker_1,kerala_backwaters,2026-06-17,2,0,0,53.8,25000
h_ker_1,kerala_backwaters,2026-06-18,3,0,0,48.9,25000
h_ker_1,kerala_backwaters,2026-06-19,4,0,0,43.5,25000
h_ker_1,kerala_backwaters,2026-06-20,5,1,0,59.6,25000
h_ker_1,kerala_backwaters,2026-06-21,6,1,0,75.0,25000
h_ker_1,kerala_backwaters,2026-06-22,0,0,0,47.4,25000
h_ker_1,kerala_backwaters,2026-06-23,1,0,0,60.2,25000
h_ker_1,kerala_backwaters,2026-06-24,2,0,0,47.7,25000
h_ker_1,kerala_backwaters,2026-06-25,3,0,0,42.7,25000
h_ker_1,kerala_backwaters,2026-06-26,4,0,0,46.7,25000
h_ker_1,kerala_backwaters,2026-06-27,5,1,0,67.8,25000
h_ker_1,kerala_backwaters,2026-06-28,6,1,0,65.3,25000
h_ker_1,kerala_backwaters,2026-06-29,0,0,0,51.3,25000
h_ker_1,kerala_backwaters,2026-06-30,1,0,0,49.9,25000
h_ker_1,kerala_backwaters,2026-07-01,2,0,0,58.8,25000
h_ker_1,kerala_backwaters,2026-07-02,3,0,0,43.4,25000
h_ker_1,kerala_backwaters,2026-07-03,4,0,0,53.4,25000
h_ker_1,kerala_backwaters,2026-07-04,5,1,0,65.7,25000
h_ker_1,kerala_backwaters,2026-07-05,6,1,0,69.8,25000
h_ker_1,kerala_backwaters,2026-07-06,0,0,0,46.6,25000
h_ker_1,kerala_backwaters,2026-07-07,1,0,0,53.0,25000
h_ker_1,kerala_backwaters,2026-07-08,2,0,0,55.5,25000
h_ker_1,kerala_backwaters,2026-07-09,3,0,0,58.4,25000
h_ker_1,kerala_backwaters,2026-07-10,4,0,0,44.3,25000
h_ker_1,kerala_backwaters,2026-07-11,5,1,0,60.5,25000
h_ker_1,kerala_backwaters,2026-07-12,6,1,0,65.5,25000
h_ker_1,kerala_backwaters,2026-07-13,0,0,0,44.8,25000
h_ker_1,kerala_backwaters,2026-07-14,1,0,0,59.6,25000
h_ker_1,kerala_backwaters,2026-07-15,2,0,0,45.4,25000
h_ker_1,kerala_backwaters,2026-07-16,3,0,0,48.2,25000
h_ker_1,kerala_backwaters,2026-07-17,4,0,0,52.5,25000
h_ker_1,kerala_backwaters,2026-07-18,5,1,0,75.8,25000
h_ker_1,kerala_backwaters,2026-07-19,6,1,0,64.7,25000
h_ker_1,kerala_backwaters,2026-07-20,0,0,0,58.3,25000
h_ker_1,kerala_backwaters,2026-07-21,1,0,0,53.3,25000
h_ker_1,kerala_backwaters,2026-07-22,2,0,0,44.8,25000
h_ker_1,kerala_backwaters,2026-07-23,3,0,0,51.2,25000
h_ker_1,kerala_backwaters,2026-07-24,4,0,0,45.4,25000
h_ker_1,kerala_backwaters,2026-07-25,5,1,0,57.1,25000
h_ker_1,kerala_backwaters,2026-07-26,6,1,0,65.3,25000
h_ker_1,kerala_backwaters,2026-07-27,0,0,0,43.2,25000
h_ker_1,kerala_backwaters,2026-07-28,1,0,0,56.5,25000
h_ker_1,kerala_backwaters,2026-07-29,2,0,0,57.2,25000
h_ker_1,kerala_backwaters,2026-07-30,3,0,0,58.4,25000
h_ker_1,kerala_backwaters,2026-07-31,4,0,0,42.1,25000
h_ker_1,kerala_backwaters,2026-08-01,5,1,0,74.4,25000
h_ker_1,kerala_backwaters,2026-08-02,6,1,0,70.9,25000
h_ker_1,kerala_backwaters,2026-08-03,0,0,0,57.8,25000
h_ker_1,kerala_backwaters,2026-08-04,1,0,0,65.8,25000
h_ker_1,kerala_backwaters,2026-08-05,2,0,0,59.6,25000
h_ker_1,kerala_backwaters,2026-08-06,3,0,0,56.1,25000
h_ker_1,kerala_backwaters,2026-08-07,4,0,0,61.2,25000
h_ker_1,kerala_backwaters,2026-08-08,5,1,0,88.6,30000
h_ker_1,kerala_backwaters,2026-08-09,6,1,0,85.5,30000
h_ker_1,kerala_backwaters,2026-08-10,0,0,0,69.2,25000
h_ker_1,kerala_backwaters,2026-08-11,1,0,0,56.9,25000
h_ker_1,kerala_backwaters,2026-08-12,2,0,0,70.2,25000
h_ker_1,kerala_backwaters,2026-08-13,3,0,0,66.1,25000
h_ker_1,kerala_backwaters,2026-08-14,4,0,0,63.3,25000
h_ker_1,kerala_backwaters,2026-08-15,5,1,1,95.5,30000
h_ker_1,kerala_backwaters,2026-08-16,6,1,0,78.3,25000
h_ker_1,kerala_backwaters,2026-08-17,0,0,0,64.3,25000
h_ker_1,kerala_backwaters,2026-08-18,1,0,0,57.9,25000
h_ker_1,kerala_backwaters,2026-08-19,2,0,0,66.0,25000
h_ker_1,kerala_backwaters,2026-08-20,3,0,0,70.6,25000
h_ker_1,kerala_backwaters,2026-08-21,4,0,0,63.8,25000
h_ker_1,kerala_backwaters,2026-08-22,5,1,0,79.6,25000
h_ker_1,kerala_backwaters,2026-08-23,6,1,0,77.4,25000
h_ker_1,kerala_backwaters,2026-08-24,0,0,0,62.6,25000
h_ker_1,kerala_backwaters,2026-08-25,1,0,0,71.0,25000
h_ker_1,kerala_backwaters,2026-08-26,2,0,0,56.5,25000
h_ker_1,kerala_backwaters,2026-08-27,3,0,0,68.7,25000
h_ker_1,kerala_backwaters,2026-08-28,4,0,0,57.9,25000
h_ker_1,kerala_backwaters,2026-08-29,5,1,0,84.1,25000
h_ker_1,kerala_backwaters,2026-08-30,6,1,0,72.8,25000
h_ker_1,kerala_backwaters,2026-08-31,0,0,0,59.8,25000
h_ker_1,kerala_backwaters,2026-09-01,1,0,0,59.6,25000
h_ker_1,kerala_backwaters,2026-09-02,2,0,0,64.3,25000
h_ker_1,kerala_backwaters,2026-09-03,3,0,0,55.4,25000
h_ker_2,kerala_backwaters,2025-09-04,3,0,0,62.7,8000
h_ker_2,kerala_backwaters,2025-09-05,4,0,0,50.8,8000
h_ker_2,kerala_backwaters,2025-09-06,5,1,0,70.4,8000
h_ker_2,kerala_backwaters,2025-09-07,6,1,0,73.6,8000
h_ker_2,kerala_backwaters,2025-09-08,0,0,0,67.4,8000
h_ker_2,kerala_backwaters,2025-09-09,1,0,0,64.8,8000
h_ker_2,kerala_backwaters,2025-09-10,2,0,0,50.6,8000
h_ker_2,kerala_backwaters,2025-09-11,3,0,0,57.4,8000
h_ker_2,kerala_backwaters,2025-09-12,4,0,0,60.0,8000
h_ker_2,kerala_backwaters,2025-09-13,5,1,0,75.3,8000
h_ker_2,kerala_backwaters,2025-09-14,6,1,0,78.7,8000
h_ker_2,kerala_backwaters,2025-09-15,0,0,0,51.9,8000
h_ker_2,kerala_backwaters,2025-09-16,1,0,0,68.7,8000
h_ker_2,kerala_backwaters,2025-09-17,2,0,0,51.4,8000
h_ker_2,kerala_backwaters,2025-09-18,3,0,0,69.3,8000
h_ker_2,kerala_backwaters,2025-09-19,4,0,0,57.5,8000
h_ker_2,kerala_backwaters,2025-09-20,5,1,0,65.3,8000
h_ker_2,kerala_backwaters,2025-09-21,6,1,0,74.1,8000
h_ker_2,kerala_backwaters,2025-09-22,0,0,0,62.7,8000
h_ker_2,kerala_backwaters,2025-09-23,1,0,0,67.9,8000
h_ker_2,kerala_backwaters,2025-09-24,2,0,0,66.2,8000
h_ker_2,kerala_backwaters,2025-09-25,3,0,0,69.2,8000
h_ker_2,kerala_backwaters,2025-09-26,4,0,0,68.2,8000
h_ker_2,kerala_backwaters,2025-09-27,5,1,0,67.6,8000
h_ker_2,kerala_backwaters,2025-09-28,6,1,0,66.1,8000
h_ker_2,kerala_backwaters,2025-09-29,0,0,0,52.4,8000
h_ker_2,kerala_backwaters,2025-09-30,1,0,0,53.6,8000
h_ker_2,kerala_backwaters,2025-10-01,2,0,0,60.2,8000
h_ker_2,kerala_backwaters,2025-10-02,3,0,1,89.2,9600
h_ker_2,kerala_backwaters,2025-10-03,4,0,0,52.6,8000
h_ker_2,kerala_backwaters,2025-10-04,5,1,0,67.1,8000
h_ker_2,kerala_backwaters,2025-10-05,6,1,0,78.7,8000
h_ker_2,kerala_backwaters,2025-10-06,0,0,0,59.7,8000
h_ker_2,kerala_backwaters,2025-10-07,1,0,0,59.0,8000
h_ker_2,kerala_backwaters,2025-10-08,2,0,0,63.6,8000
h_ker_2,kerala_backwaters,2025-10-09,3,0,0,68.3,8000
h_ker_2,kerala_backwaters,2025-10-10,4,0,0,67.3,8000
h_ker_2,kerala_backwaters,2025-10-11,5,1,0,84.6,8000
h_ker_2,kerala_backwaters,2025-10-12,6,1,0,66.1,8000
h_ker_2,kerala_backwaters,2025-10-13,0,0,0,64.1,8000
h_ker_2,kerala_backwaters,2025-10-14,1,0,0,67.8,8000
h_ker_2,kerala_backwaters,2025-10-15,2,0,0,61.0,8000
h_ker_2,kerala_backwaters,2025-10-16,3,0,0,69.1,8000
h_ker_2,kerala_backwaters,2025-10-17,4,0,0,53.7,8000
h_ker_2,kerala_backwaters,2025-10-18,5,1,0,69.5,8000
h_ker_2,kerala_backwaters,2025-10-19,6,1,0,72.7,8000
h_ker_2,kerala_backwaters,2025-10-20,0,0,0,55.4,8000
h_ker_2,kerala_backwaters,2025-10-21,1,0,0,61.8,8000
h_ker_2,kerala_backwaters,2025-10-22,2,0,0,69.4,8000
h_ker_2,kerala_backwaters,2025-10-23,3,0,0,55.7,8000
h_ker_2,kerala_backwaters,2025-10-24,4,0,1,85.4,9600
h_ker_2,kerala_backwaters,2025-10-25,5,1,0,75.1,8000
h_ker_2,kerala_backwaters,2025-10-26,6,1,0,69.3,8000
h_ker_2,kerala_backwaters,2025-10-27,0,0,0,58.7,8000
h_ker_2,kerala_backwaters,2025-10-28,1,0,0,68.9,8000
h_ker_2,kerala_backwaters,2025-10-29,2,0,0,56.4,8000
h_ker_2,kerala_backwaters,2025-10-30,3,0,0,57.1,8000
h_ker_2,kerala_backwaters,2025-10-31,4,0,0,62.5,8000
h_ker_2,kerala_backwaters,2025-11-01,5,1,0,94.6,9600
h_ker_2,kerala_backwaters,2025-11-02,6,1,0,84.5,8000
h_ker_2,kerala_backwaters,2025-11-03,0,0,0,74.9,8000
h_ker_2,kerala_backwaters,2025-11-04,1,0,0,84.6,8000
h_ker_2,kerala_backwaters,2025-11-05,2,0,0,68.7,8000
h_ker_2,kerala_backwaters,2025-11-06,3,0,0,85.3,9600
h_ker_2,kerala_backwaters,2025-11-07,4,0,0,75.7,8000
h_ker_2,kerala_backwaters,2025-11-08,5,1,0,97.2,9600
h_ker_2,kerala_backwaters,2025-11-09,6,1,0,93.4,9600
h_ker_2,kerala_backwaters,2025-11-10,0,0,0,69.9,8000
h_ker_2,kerala_backwaters,2025-11-11,1,0,0,85.6,9600
h_ker_2,kerala_backwaters,2025-11-12,2,0,1,100.0,9600
h_ker_2,kerala_backwaters,2025-11-13,3,0,0,70.7,8000
h_ker_2,kerala_backwaters,2025-11-14,4,0,0,71.1,8000
h_ker_2,kerala_backwaters,2025-11-15,5,1,0,87.5,9600
h_ker_2,kerala_backwaters,2025-11-16,6,1,0,87.3,9600
h_ker_2,kerala_backwaters,2025-11-17,0,0,0,70.1,8000
h_ker_2,kerala_backwaters,2025-11-18,1,0,0,79.2,8000
h_ker_2,kerala_backwaters,2025-11-19,2,0,0,70.0,8000
h_ker_2,kerala_backwaters,2025-11-20,3,0,0,74.3,8000
h_ker_2,kerala_backwaters,2025-11-21,4,0,0,84.8,8000
h_ker_2,kerala_backwaters,2025-11-22,5,1,0,95.2,9600
h_ker_2,kerala_backwaters,2025-11-23,6,1,0,100.0,9600
h_ker_2,kerala_backwaters,2025-11-24,0,0,0,85.2,9600
h_ker_2,kerala_backwaters,2025-11-25,1,0,0,86.8,9600
h_ker_2,kerala_backwaters,2025-11-26,2,0,0,71.4,8000
h_ker_2,kerala_backwaters,2025-11-27,3,0,0,68.4,8000
h_ker_2,kerala_backwaters,2025-11-28,4,0,0,86.0,9600
h_ker_2,kerala_backwaters,2025-11-29,5,1,0,100.0,9600
h_ker_2,kerala_backwaters,2025-11-30,6,1,0,95.1,9600
h_ker_2,kerala_backwaters,2025-12-01,0,0,0,78.1,8000
h_ker_2,kerala_backwaters,2025-12-02,1,0,0,80.7,8000
h_ker_2,kerala_backwaters,2025-12-03,2,0,0,80.0,8000
h_ker_2,kerala_backwaters,2025-12-04,3,0,0,69.0,8000
h_ker_2,kerala_backwaters,2025-12-05,4,0,0,77.4,8000
h_ker_2,kerala_backwaters,2025-12-06,5,1,0,97.2,9600
h_ker_2,kerala_backwaters,2025-12-07,6,1,0,100.0,9600
h_ker_2,kerala_backwaters,2025-12-08,0,0,0,78.4,8000
h_ker_2,kerala_backwaters,2025-12-09,1,0,0,74.9,8000
h_ker_2,kerala_backwaters,2025-12-10,2,0,0,87.8,9600
h_ker_2,kerala_backwaters,2025-12-11,3,0,0,81.4,8000
h_ker_2,kerala_backwaters,2025-12-12,4,0,0,75.3,8000
h_ker_2,kerala_backwaters,2025-12-13,5,1,0,83.5,8000
h_ker_2,kerala_backwaters,2025-12-14,6,1,0,86.1,9600
h_ker_2,kerala_backwaters,2025-12-15,0,0,0,83.3,8000
h_ker_2,kerala_backwaters,2025-12-16,1,0,0,78.2,8000
h_ker_2,kerala_backwaters,2025-12-17,2,0,0,70.8,8000
h_ker_2,kerala_backwaters,2025-12-18,3,0,0,71.6,8000
h_ker_2,kerala_backwaters,2025-12-19,4,0,0,69.2,8000
h_ker_2,kerala_backwaters,2025-12-20,5,1,0,100.0,9600
h_ker_2,kerala_backwaters,2025-12-21,6,1,0,92.9,9600
h_ker_2,kerala_backwaters,2025-12-22,0,0,0,83.5,8000
h_ker_2,kerala_backwaters,2025-12-23,1,0,0,71.5,8000
h_ker_2,kerala_backwaters,2025-12-24,2,0,0,76.4,8000
h_ker_2,kerala_backwaters,2025-12-25,3,0,1,100.0,9600
h_ker_2,kerala_backwaters,2025-12-26,4,0,0,86.9,9600
h_ker_2,kerala_backwaters,2025-12-27,5,1,0,86.5,9600
h_ker_2,kerala_backwaters,2025-12-28,6,1,0,95.0,9600
h_ker_2,kerala_backwaters,2025-12-29,0,0,0,84.7,8000
h_ker_2,kerala_backwaters,2025-12-30,1,0,0,77.3,8000
h_ker_2,kerala_backwaters,2025-12-31,2,0,1,100.0,9600
h_ker_2,kerala_backwaters,2026-01-01,3,0,1,100.0,9600
h_ker_2,kerala_backwaters,2026-01-02,4,0,0,87.5,9600
h_ker_2,kerala_backwaters,2026-01-03,5,1,0,96.9,9600
h_ker_2,kerala_backwaters,2026-01-04,6,1,0,100.0,9600
h_ker_2,kerala_backwaters,2026-01-05,0,0,0,83.7,8000
h_ker_2,kerala_backwaters,2026-01-06,1,0,0,76.0,8000
h_ker_2,kerala_backwaters,2026-01-07,2,0,0,73.2,8000
h_ker_2,kerala_backwaters,2026-01-08,3,0,0,74.6,8000
h_ker_2,kerala_backwaters,2026-01-09,4,0,0,79.7,8000
h_ker_2,kerala_backwaters,2026-01-10,5,1,0,92.9,9600
h_ker_2,kerala_backwaters,2026-01-11,6,1,0,100.0,9600
h_ker_2,kerala_backwaters,2026-01-12,0,0,0,80.1,8000
h_ker_2,kerala_backwaters,2026-01-13,1,0,0,70.2,8000
h_ker_2,kerala_backwaters,2026-01-14,2,0,0,69.9,8000
h_ker_2,kerala_backwaters,2026-01-15,3,0,0,71.7,8000
h_ker_2,kerala_backwaters,2026-01-16,4,0,0,85.4,9600
h_ker_2,kerala_backwaters,2026-01-17,5,1,0,100.0,9600
h_ker_2,kerala_backwaters,2026-01-18,6,1,0,89.2,9600
h_ker_2,kerala_backwaters,2026-01-19,0,0,0,74.3,8000
h_ker_2,kerala_backwaters,2026-01-20,1,0,0,78.1,8000
h_ker_2,kerala_backwaters,2026-01-21,2,0,0,69.1,8000
h_ker_2,kerala_backwaters,2026-01-22,3,0,0,77.2,8000
h_ker_2,kerala_backwaters,2026-01-23,4,0,0,73.7,8000
h_ker_2,kerala_backwaters,2026-01-24,5,1,0,95.4,9600
h_ker_2,kerala_backwaters,2026-01-25,6,1,0,88.5,9600
h_ker_2,kerala_backwaters,2026-01-26,0,0,1,100.0,9600
h_ker_2,kerala_backwaters,2026-01-27,1,0,0,77.6,8000
h_ker_2,kerala_backwaters,2026-01-28,2,0,0,80.0,8000
h_ker_2,kerala_backwaters,2026-01-29,3,0,0,85.5,9600
h_ker_2,kerala_backwaters,2026-01-30,4,0,0,84.8,8000
h_ker_2,kerala_backwaters,2026-01-31,5,1,0,86.6,9600
h_ker_2,kerala_backwaters,2026-02-01,6,1,0,96.4,9600
h_ker_2,kerala_backwaters,2026-02-02,0,0,0,77.0,8000
h_ker_2,kerala_backwaters,2026-02-03,1,0,0,72.1,8000
h_ker_2,kerala_backwaters,2026-02-04,2,0,0,77.2,8000
h_ker_2,kerala_backwaters,2026-02-05,3,0,0,83.2,8000
h_ker_2,kerala_backwaters,2026-02-06,4,0,0,81.0,8000
h_ker_2,kerala_backwaters,2026-02-07,5,1,0,91.0,9600
h_ker_2,kerala_backwaters,2026-02-08,6,1,0,88.0,9600
h_ker_2,kerala_backwaters,2026-02-09,0,0,0,74.8,8000
h_ker_2,kerala_backwaters,2026-02-10,1,0,0,80.1,8000
h_ker_2,kerala_backwaters,2026-02-11,2,0,0,83.6,8000
h_ker_2,kerala_backwaters,2026-02-12,3,0,0,76.7,8000
h_ker_2,kerala_backwaters,2026-02-13,4,0,0,85.7,9600
h_ker_2,kerala_backwaters,2026-02-14,5,1,0,96.0,9600
h_ker_2,kerala_backwaters,2026-02-15,6,1,0,92.2,9600
h_ker_2,kerala_backwaters,2026-02-16,0,0,0,74.6,8000
h_ker_2,kerala_backwaters,2026-02-17,1,0,0,68.3,8000
h_ker_2,kerala_backwaters,2026-02-18,2,0,0,74.4,8000
h_ker_2,kerala_backwaters,2026-02-19,3,0,0,70.9,8000
h_ker_2,kerala_backwaters,2026-02-20,4,0,0,84.7,8000
h_ker_2,kerala_backwaters,2026-02-21,5,1,0,100.0,9600
h_ker_2,kerala_backwaters,2026-02-22,6,1,0,100.0,9600
h_ker_2,kerala_backwaters,2026-02-23,0,0,0,86.1,9600
h_ker_2,kerala_backwaters,2026-02-24,1,0,0,72.0,8000
h_ker_2,kerala_backwaters,2026-02-25,2,0,0,87.3,9600
h_ker_2,kerala_backwaters,2026-02-26,3,0,0,84.0,8000
h_ker_2,kerala_backwaters,2026-02-27,4,0,0,79.1,8000
h_ker_2,kerala_backwaters,2026-02-28,5,1,0,84.1,8000
h_ker_2,kerala_backwaters,2026-03-01,6,1,0,69.6,8000
h_ker_2,kerala_backwaters,2026-03-02,0,0,0,69.2,8000
h_ker_2,kerala_backwaters,2026-03-03,1,0,0,59.2,8000
h_ker_2,kerala_backwaters,2026-03-04,2,0,0,61.9,8000
h_ker_2,kerala_backwaters,2026-03-05,3,0,0,62.3,8000
h_ker_2,kerala_backwaters,2026-03-06,4,0,0,69.1,8000
h_ker_2,kerala_backwaters,2026-03-07,5,1,0,79.1,8000
h_ker_2,kerala_backwaters,2026-03-08,6,1,1,100.0,9600
h_ker_2,kerala_backwaters,2026-03-09,0,0,0,60.7,8000
h_ker_2,kerala_backwaters,2026-03-10,1,0,0,51.9,8000
h_ker_2,kerala_backwaters,2026-03-11,2,0,0,58.8,8000
h_ker_2,kerala_backwaters,2026-03-12,3,0,0,63.4,8000
h_ker_2,kerala_backwaters,2026-03-13,4,0,0,59.6,8000
h_ker_2,kerala_backwaters,2026-03-14,5,1,0,82.9,8000
h_ker_2,kerala_backwaters,2026-03-15,6,1,0,71.3,8000
h_ker_2,kerala_backwaters,2026-03-16,0,0,0,67.7,8000
h_ker_2,kerala_backwaters,2026-03-17,1,0,0,57.5,8000
h_ker_2,kerala_backwaters,2026-03-18,2,0,0,69.8,8000
h_ker_2,kerala_backwaters,2026-03-19,3,0,0,64.4,8000
h_ker_2,kerala_backwaters,2026-03-20,4,0,0,62.3,8000
h_ker_2,kerala_backwaters,2026-03-21,5,1,0,72.6,8000
h_ker_2,kerala_backwaters,2026-03-22,6,1,0,83.4,8000
h_ker_2,kerala_backwaters,2026-03-23,0,0,0,56.8,8000
h_ker_2,kerala_backwaters,2026-03-24,1,0,0,68.6,8000
h_ker_2,kerala_backwaters,2026-03-25,2,0,0,62.2,8000
h_ker_2,kerala_backwaters,2026-03-26,3,0,0,58.4,8000
h_ker_2,kerala_backwaters,2026-03-27,4,0,0,51.7,8000
h_ker_2,kerala_backwaters,2026-03-28,5,1,0,68.8,8000
h_ker_2,kerala_backwaters,2026-03-29,6,1,0,68.4,8000
h_ker_2,kerala_backwaters,2026-03-30,0,0,0,53.8,8000
h_ker_2,kerala_backwaters,2026-03-31,1,0,0,53.3,8000
h_ker_2,kerala_backwaters,2026-04-01,2,0,0,40.7,8000
h_ker_2,kerala_backwaters,2026-04-02,3,0,0,40.7,8000
h_ker_2,kerala_backwaters,2026-04-03,4,0,0,57.0,8000
h_ker_2,kerala_backwaters,2026-04-04,5,1,0,67.5,8000
h_ker_2,kerala_backwaters,2026-04-05,6,1,0,69.9,8000
h_ker_2,kerala_backwaters,2026-04-06,0,0,0,45.0,8000
h_ker_2,kerala_backwaters,2026-04-07,1,0,0,41.0,8000
h_ker_2,kerala_backwaters,2026-04-08,2,0,0,48.5,8000
h_ker_2,kerala_backwaters,2026-04-09,3,0,0,52.6,8000
h_ker_2,kerala_backwaters,2026-04-10,4,0,0,46.5,8000
h_ker_2,kerala_backwaters,2026-04-11,5,1,0,71.3,8000
h_ker_2,kerala_backwaters,2026-04-12,6,1,0,68.3,8000
h_ker_2,kerala_backwaters,2026-04-13,0,0,0,53.6,8000
h_ker_2,kerala_backwaters,2026-04-14,1,0,0,47.8,8000
h_ker_2,kerala_backwaters,2026-04-15,2,0,0,43.2,8000
h_ker_2,kerala_backwaters,2026-04-16,3,0,0,39.3,6400
h_ker_2,kerala_backwaters,2026-04-17,4,0,0,48.1,8000
h_ker_2,kerala_backwaters,2026-04-18,5,1,0,70.3,8000
h_ker_2,kerala_backwaters,2026-04-19,6,1,0,60.6,8000
h_ker_2,kerala_backwaters,2026-04-20,0,0,0,51.5,8000
h_ker_2,kerala_backwaters,2026-04-21,1,0,0,51.1,8000
h_ker_2,kerala_backwaters,2026-04-22,2,0,0,49.1,8000
h_ker_2,kerala_backwaters,2026-04-23,3,0,0,43.2,8000
h_ker_2,kerala_backwaters,2026-04-24,4,0,0,49.7,8000
h_ker_2,kerala_backwaters,2026-04-25,5,1,0,58.3,8000
h_ker_2,kerala_backwaters,2026-04-26,6,1,0,66.0,8000
h_ker_2,kerala_backwaters,2026-04-27,0,0,0,47.3,8000
h_ker_2,kerala_backwaters,2026-04-28,1,0,0,50.3,8000
h_ker_2,kerala_backwaters,2026-04-29,2,0,0,45.2,8000
h_ker_2,kerala_backwaters,2026-04-30,3,0,0,52.5,8000
h_ker_2,kerala_backwaters,2026-05-01,4,0,0,51.6,8000
h_ker_2,kerala_backwaters,2026-05-02,5,1,0,65.3,8000
h_ker_2,kerala_backwaters,2026-05-03,6,1,0,58.9,8000
h_ker_2,kerala_backwaters,2026-05-04,0,0,0,44.7,8000
h_ker_2,kerala_backwaters,2026-05-05,1,0,0,48.5,8000
h_ker_2,kerala_backwaters,2026-05-06,2,0,0,40.5,8000
h_ker_2,kerala_backwaters,2026-05-07,3,0,0,48.6,8000
h_ker_2,kerala_backwaters,2026-05-08,4,0,0,39.4,6400
h_ker_2,kerala_backwaters,2026-05-09,5,1,0,57.8,8000
h_ker_2,kerala_backwaters,2026-05-10,6,1,0,72.0,8000
h_ker_2,kerala_backwaters,2026-05-11,0,0,0,46.3,8000
h_ker_2,kerala_backwaters,2026-05-12,1,0,0,51.8,8000
h_ker_2,kerala_backwaters,2026-05-13,2,0,0,51.8,8000
h_ker_2,kerala_backwaters,2026-05-14,3,0,0,46.6,8000
h_ker_2,kerala_backwaters,2026-05-15,4,0,0,54.8,8000
h_ker_2,kerala_backwaters,2026-05-16,5,1,0,56.5,8000
h_ker_2,kerala_backwaters,2026-05-17,6,1,0,58.7,8000
h_ker_2,kerala_backwaters,2026-05-18,0,0,0,45.3,8000
h_ker_2,kerala_backwaters,2026-05-19,1,0,0,47.6,8000
h_ker_2,kerala_backwaters,2026-05-20,2,0,0,48.5,8000
h_ker_2,kerala_backwaters,2026-05-21,3,0,0,47.5,8000
h_ker_2,kerala_backwaters,2026-05-22,4,0,0,50.3,8000
h_ker_2,kerala_backwaters,2026-05-23,5,1,0,55.8,8000
h_ker_2,kerala_backwaters,2026-05-24,6,1,0,58.3,8000
h_ker_2,kerala_backwaters,2026-05-25,0,0,0,48.3,8000
h_ker_2,kerala_backwaters,2026-05-26,1,0,0,55.2,8000
